ano,sigla_uf,vagas,id_municipio_tse
2000,MG,9,42277
2000,MG,11,42293
2000,MG,13,42315
2000,MG,9,42374
2000,MG,9,42331
2000,MG,11,42358
2000,MG,11,42390
2000,MG,9,41823
2000,MG,9,42412
2000,MG,9,42439
2000,MG,13,42455
2000,MG,9,42471
2000,MG,9,42498
2000,MG,11,42510
2000,MG,9,40061
2000,MG,11,42536
2000,MG,9,42552
2000,MG,9,42579
2000,MG,9,42595
2000,MG,9,42617
2000,MG,13,42633
2000,MG,15,42650
2000,MG,17,42676
2000,MG,11,42692
2000,MG,9,42714
2000,MG,13,42730
2000,MG,9,42757
2000,MG,11,42773
2000,MG,11,42790
2000,MG,11,42811
2000,MG,13,42838
2000,MG,13,42854
2000,MG,11,42870
2000,MG,9,42897
2000,MG,11,40088
2000,MG,9,42919
2000,MG,9,42935
2000,MG,9,42951
2000,MG,9,42978
2000,MG,9,42994
2000,MG,11,43010
2000,MG,15,43052
2000,MG,9,41840
2000,MG,9,43079
2000,MG,9,40100
2000,MG,9,41866
2000,MG,15,43095
2000,MG,9,43117
2000,MG,9,43133
2000,MG,11,43150
2000,MG,9,43176
2000,MG,9,43192
2000,MG,11,43214
2000,MG,9,41882
2000,MG,9,43230
2000,MG,9,43257
2000,MG,9,43273
2000,MG,9,43290
2000,MG,11,43311
2000,MG,9,43338
2000,MG,9,43354
2000,MG,9,43370
2000,MG,11,43397
2000,MG,11,43419
2000,MG,9,43036
2000,MG,9,43435
2000,MG,11,43451
2000,MG,9,43478
2000,MG,11,43494
2000,MG,9,43516
2000,MG,11,43532
2000,MG,9,43559
2000,MG,9,41904
2000,MG,9,41920
2000,MG,9,43575
2000,MG,17,43591
2000,MG,9,43613
2000,MG,9,43630
2000,MG,17,43656
2000,MG,11,43672
2000,MG,9,43699
2000,MG,21,43710
2000,MG,9,43737
2000,MG,15,43753
2000,MG,9,43770
2000,MG,9,43796
2000,MG,13,43818
2000,MG,11,43834
2000,MG,13,43850
2000,MG,17,43877
2000,MG,9,43893
2000,MG,9,43915
2000,MG,9,43931
2000,MG,9,43958
2000,MG,9,43974
2000,MG,9,41947
2000,MG,9,43990
2000,MG,9,44016
2000,MG,9,41963
2000,MG,9,44032
2000,MG,9,44059
2000,MG,9,44075
2000,MG,11,44091
2000,MG,9,44113
2000,MG,9,44130
2000,MG,11,44156
2000,MG,9,41980
2000,MG,9,42005
2000,MG,17,44172
2000,MG,9,44199
2000,MG,9,44210
2000,MG,9,44237
2000,MG,9,42021
2000,MG,9,44253
2000,MG,9,44270
2000,MG,9,44296
2000,MG,15,44318
2000,MG,9,44334
2000,MG,11,44350
2000,MG,9,44377
2000,MG,13,44393
2000,MG,9,44415
2000,MG,11,44431
2000,MG,19,44458
2000,MG,9,40126
2000,MG,9,44474
2000,MG,9,40142
2000,MG,9,42048
2000,MG,9,44490
2000,MG,9,44512
2000,MG,9,44539
2000,MG,9,44555
2000,MG,9,44571
2000,MG,11,44598
2000,MG,9,44610
2000,MG,11,44636
2000,MG,9,44652
2000,MG,9,44679
2000,MG,9,44695
2000,MG,9,40169
2000,MG,13,44717
2000,MG,11,44733
2000,MG,9,44750
2000,MG,9,40185
2000,MG,11,44776
2000,MG,13,44792
2000,MG,13,44814
2000,MG,11,44830
2000,MG,15,44857
2000,MG,9,44873
2000,MG,9,44890
2000,MG,9,44911
2000,MG,9,44938
2000,MG,9,44954
2000,MG,11,44970
2000,MG,9,44997
2000,MG,11,45012
2000,MG,9,45039
2000,MG,9,45055
2000,MG,9,45071
2000,MG,9,45110
2000,MG,11,45136
2000,MG,9,45152
2000,MG,11,45179
2000,MG,9,40207
2000,MG,9,45195
2000,MG,15,45217
2000,MG,9,45233
2000,MG,9,45250
2000,MG,9,45276
2000,MG,11,45292
2000,MG,9,45314
2000,MG,13,45330
2000,MG,9,40223
2000,MG,9,45357
2000,MG,9,45373
2000,MG,9,42064
2000,MG,11,45390
2000,MG,9,49352
2000,MG,9,42080
2000,MG,15,45411
2000,MG,9,45438
2000,MG,11,45454
2000,MG,9,42102
2000,MG,9,42129
2000,MG,9,42145
2000,MG,9,42161
2000,MG,9,45470
2000,MG,9,45497
2000,MG,11,45519
2000,MG,19,45535
2000,MG,11,45551
2000,MG,9,45578
2000,MG,13,45594
2000,MG,11,45616
2000,MG,11,45632
2000,MG,9,42188
2000,MG,11,45659
2000,MG,11,45675
2000,MG,9,45691
2000,MG,9,45713
2000,MG,15,45730
2000,MG,9,45756
2000,MG,9,45772
2000,MG,11,45799
2000,MG,11,45810
2000,MG,9,45837
2000,MG,11,45853
2000,MG,9,45870
2000,MG,13,45896
2000,MG,9,45918
2000,MG,9,42200
2000,MG,11,45934
2000,MG,15,45950
2000,MG,9,45977
2000,MG,9,45993
2000,MG,9,40240
2000,MG,13,46019
2000,MG,9,46035
2000,MG,11,46051
2000,MG,9,46078
2000,MG,9,46094
2000,MG,9,42226
2000,MG,9,46116
2000,MG,9,42242
2000,MG,9,46132
2000,MG,9,46159
2000,MG,15,46175
2000,MG,9,46191
2000,MG,9,46213
2000,MG,9,40266
2000,MG,11,46230
2000,MG,19,46256
2000,MG,9,46272
2000,MG,9,46299
2000,MG,9,46310
2000,MG,19,46337
2000,MG,9,46353
2000,MG,15,46370
2000,MG,9,46396
2000,MG,13,46418
2000,MG,11,46434
2000,MG,11,46450
2000,MG,15,46477
2000,MG,13,46493
2000,MG,9,46515
2000,MG,13,46531
2000,MG,9,46558
2000,MG,11,46574
2000,MG,11,46590
2000,MG,9,46612
2000,MG,13,46639
2000,MG,13,46655
2000,MG,11,46671
2000,MG,13,46698
2000,MG,9,46710
2000,MG,9,46736
2000,MG,11,54453
2000,MG,17,46752
2000,MG,9,46779
2000,MG,11,46795
2000,MG,9,46817
2000,MG,17,46833
2000,MG,9,46850
2000,MG,15,46876
2000,MG,9,46892
2000,MG,11,46914
2000,MG,11,46930
2000,MG,9,46957
2000,MG,11,46973
2000,MG,9,46990
2000,MG,11,40282
2000,MG,9,40304
2000,MG,15,47015
2000,MG,17,47031
2000,MG,9,47058
2000,MG,9,42269
2000,MG,9,47074
2000,MG,9,42285
2000,MG,11,47090
2000,MG,9,47112
2000,MG,9,47139
2000,MG,13,47155
2000,MG,9,47171
2000,MG,11,47198
2000,MG,9,47210
2000,MG,15,47236
2000,MG,15,47252
2000,MG,9,47279
2000,MG,9,47295
2000,MG,9,42307
2000,MG,9,42323
2000,MG,9,40924
2000,MG,11,40320
2000,MG,21,47333
2000,MG,9,47350
2000,MG,9,47376
2000,MG,9,40940
2000,MG,11,47392
2000,MG,9,47414
2000,MG,15,47430
2000,MG,9,47457
2000,MG,11,47473
2000,MG,11,47490
2000,MG,9,40347
2000,MG,15,47511
2000,MG,11,47538
2000,MG,11,47554
2000,MG,9,47570
2000,MG,9,47597
2000,MG,9,47619
2000,MG,17,47635
2000,MG,9,47651
2000,MG,9,40967
2000,MG,15,47678
2000,MG,9,47694
2000,MG,11,47716
2000,MG,9,40363
2000,MG,9,40380
2000,MG,9,40983
2000,MG,9,41009
2000,MG,9,47732
2000,MG,13,47759
2000,MG,9,47775
2000,MG,15,47791
2000,MG,9,47813
2000,MG,13,47830
2000,MG,9,40401
2000,MG,15,47856
2000,MG,15,47872
2000,MG,13,47899
2000,MG,15,47910
2000,MG,11,47953
2000,MG,9,47937
2000,MG,11,47970
2000,MG,15,47996
2000,MG,9,48011
2000,MG,9,41025
2000,MG,9,48038
2000,MG,9,48054
2000,MG,9,48070
2000,MG,11,48097
2000,MG,9,41041
2000,MG,9,40428
2000,MG,9,48119
2000,MG,15,48135
2000,MG,9,54313
2000,MG,11,48151
2000,MG,9,40444
2000,MG,11,48178
2000,MG,11,48194
2000,MG,15,48216
2000,MG,9,48232
2000,MG,9,48259
2000,MG,13,48275
2000,MG,11,48291
2000,MG,11,48313
2000,MG,11,48330
2000,MG,13,48356
2000,MG,9,48372
2000,MG,11,48399
2000,MG,11,48410
2000,MG,11,48437
2000,MG,9,41068
2000,MG,9,48453
2000,MG,9,48470
2000,MG,9,48496
2000,MG,9,48518
2000,MG,13,48534
2000,MG,13,48550
2000,MG,15,48577
2000,MG,11,48593
2000,MG,15,48615
2000,MG,9,41084
2000,MG,13,48631
2000,MG,11,48674
2000,MG,21,48658
2000,MG,9,40460
2000,MG,9,48690
2000,MG,9,48712
2000,MG,9,48739
2000,MG,9,48755
2000,MG,17,48771
2000,MG,13,48798
2000,MG,11,48810
2000,MG,9,48836
2000,MG,15,48852
2000,MG,9,40487
2000,MG,9,41106
2000,MG,9,48879
2000,MG,9,48895
2000,MG,13,48917
2000,MG,9,41122
2000,MG,9,41149
2000,MG,11,48933
2000,MG,15,48950
2000,MG,9,48976
2000,MG,9,48992
2000,MG,9,41165
2000,MG,9,49018
2000,MG,11,49034
2000,MG,9,47317
2000,MG,13,49050
2000,MG,9,40509
2000,MG,9,41181
2000,MG,9,49077
2000,MG,9,41203
2000,MG,9,49093
2000,MG,15,49115
2000,MG,9,49131
2000,MG,9,49158
2000,MG,9,41220
2000,MG,9,41246
2000,MG,17,49174
2000,MG,11,49190
2000,MG,17,49212
2000,MG,9,49239
2000,MG,9,41262
2000,MG,13,49255
2000,MG,9,41289
2000,MG,9,49271
2000,MG,11,49298
2000,MG,9,49310
2000,MG,9,49336
2000,MG,9,40525
2000,MG,11,49379
2000,MG,17,49417
2000,MG,15,49395
2000,MG,11,49433
2000,MG,11,49450
2000,MG,13,49476
2000,MG,11,49514
2000,MG,9,49530
2000,MG,9,49557
2000,MG,9,49492
2000,MG,15,49573
2000,MG,9,41300
2000,MG,17,49590
2000,MG,15,49611
2000,MG,9,49638
2000,MG,9,49654
2000,MG,9,49670
2000,MG,11,49697
2000,MG,13,49719
2000,MG,15,49735
2000,MG,9,41327
2000,MG,9,49751
2000,MG,9,49778
2000,MG,9,49794
2000,MG,11,49816
2000,MG,9,40541
2000,MG,9,49832
2000,MG,15,49859
2000,MG,9,49875
2000,MG,9,49891
2000,MG,9,49913
2000,MG,9,49930
2000,MG,9,49956
2000,MG,11,49972
2000,MG,11,40568
2000,MG,9,49999
2000,MG,9,50016
2000,MG,9,41343
2000,MG,9,50032
2000,MG,9,50059
2000,MG,9,50075
2000,MG,9,50091
2000,MG,9,41360
2000,MG,9,41386
2000,MG,9,50113
2000,MG,9,50130
2000,MG,13,50156
2000,MG,9,50172
2000,MG,9,50199
2000,MG,11,50210
2000,MG,15,50237
2000,MG,11,50253
2000,MG,15,50270
2000,MG,13,50296
2000,MG,9,50318
2000,MG,11,50334
2000,MG,17,50350
2000,MG,11,50377
2000,MG,13,50393
2000,MG,15,50415
2000,MG,9,41408
2000,MG,9,40584
2000,MG,15,50431
2000,MG,11,50458
2000,MG,11,50474
2000,MG,15,50490
2000,MG,9,50512
2000,MG,9,50539
2000,MG,13,50555
2000,MG,9,50571
2000,MG,9,50598
2000,MG,9,50610
2000,MG,9,50636
2000,MG,9,50652
2000,MG,13,50679
2000,MG,9,50717
2000,MG,9,50733
2000,MG,9,50750
2000,MG,13,50776
2000,MG,15,50792
2000,MG,11,50814
2000,MG,9,41424
2000,MG,11,50830
2000,MG,13,50857
2000,MG,11,50873
2000,MG,9,40606
2000,MG,9,50890
2000,MG,21,50911
2000,MG,9,50938
2000,MG,9,50954
2000,MG,11,50970
2000,MG,11,51012
2000,MG,9,50997
2000,MG,9,51039
2000,MG,9,51055
2000,MG,11,51071
2000,MG,11,51098
2000,MG,15,51110
2000,MG,11,51136
2000,MG,11,51152
2000,MG,9,51179
2000,MG,11,51195
2000,MG,9,51217
2000,MG,9,51233
2000,MG,9,51250
2000,MG,9,51276
2000,MG,9,40622
2000,MG,11,51292
2000,MG,11,51314
2000,MG,15,51330
2000,MG,11,51357
2000,MG,13,51373
2000,MG,15,51390
2000,MG,9,51411
2000,MG,13,51438
2000,MG,9,40649
2000,MG,9,41440
2000,MG,9,51454
2000,MG,9,41467
2000,MG,9,41483
2000,MG,9,51470
2000,MG,9,51497
2000,MG,11,51519
2000,MG,9,41505
2000,MG,9,51535
2000,MG,21,51551
2000,MG,11,51578
2000,MG,11,51594
2000,MG,9,51616
2000,MG,11,51632
2000,MG,9,51837
2000,MG,9,51853
2000,MG,9,40665
2000,MG,9,51870
2000,MG,9,51896
2000,MG,13,51918
2000,MG,9,51934
2000,MG,11,51950
2000,MG,9,51659
2000,MG,9,51675
2000,MG,9,51691
2000,MG,9,51713
2000,MG,9,51730
2000,MG,9,51756
2000,MG,9,51772
2000,MG,9,40681
2000,MG,11,51799
2000,MG,9,51810
2000,MG,11,51977
2000,MG,9,51993
2000,MG,9,52019
2000,MG,9,52035
2000,MG,11,52051
2000,MG,11,52078
2000,MG,9,41521
2000,MG,9,52094
2000,MG,9,52116
2000,MG,15,52132
2000,MG,9,52159
2000,MG,9,52175
2000,MG,9,41548
2000,MG,13,52191
2000,MG,9,41564
2000,MG,15,52213
2000,MG,9,52230
2000,MG,9,52256
2000,MG,9,52272
2000,MG,9,52299
2000,MG,9,52310
2000,MG,9,41580
2000,MG,11,52337
2000,MG,9,52353
2000,MG,9,52370
2000,MG,9,45098
2000,MG,13,52396
2000,MG,13,52418
2000,MG,9,52434
2000,MG,9,40703
2000,MG,9,52450
2000,MG,13,52477
2000,MG,9,41602
2000,MG,15,52493
2000,MG,9,40720
2000,MG,9,40746
2000,MG,11,52515
2000,MG,9,40762
2000,MG,13,52531
2000,MG,11,52558
2000,MG,13,52574
2000,MG,9,41629
2000,MG,9,41645
2000,MG,9,40789
2000,MG,9,52590
2000,MG,9,52612
2000,MG,9,52639
2000,MG,9,52655
2000,MG,9,52671
2000,MG,11,52698
2000,MG,9,52710
2000,MG,15,52736
2000,MG,9,52752
2000,MG,9,52779
2000,MG,9,52817
2000,MG,11,52795
2000,MG,11,52833
2000,MG,9,52850
2000,MG,9,52876
2000,MG,9,42340
2000,MG,9,42366
2000,MG,11,52892
2000,MG,9,52914
2000,MG,15,52930
2000,MG,9,52957
2000,MG,9,52973
2000,MG,11,52990
2000,MG,9,53015
2000,MG,9,53031
2000,MG,9,53058
2000,MG,9,53074
2000,MG,9,53090
2000,MG,9,40800
2000,MG,9,40827
2000,MG,9,40843
2000,MG,9,53112
2000,MG,9,53139
2000,MG,9,53155
2000,MG,9,53171
2000,MG,9,53198
2000,MG,9,53210
2000,MG,9,53236
2000,MG,9,53252
2000,MG,9,53279
2000,MG,9,53295
2000,MG,9,53317
2000,MG,9,53350
2000,MG,11,53333
2000,MG,9,53376
2000,MG,9,42382
2000,MG,9,53392
2000,MG,11,53414
2000,MG,17,53430
2000,MG,9,42404
2000,MG,9,53457
2000,MG,9,53473
2000,MG,9,53490
2000,MG,11,53511
2000,MG,9,53538
2000,MG,9,53554
2000,MG,9,53570
2000,MG,13,53597
2000,MG,9,42420
2000,MG,9,53619
2000,MG,9,53635
2000,MG,9,53651
2000,MG,13,53678
2000,MG,11,53694
2000,MG,17,53716
2000,MG,15,53732
2000,MG,9,53759
2000,MG,9,53775
2000,MG,11,53791
2000,MG,9,42587
2000,MG,11,53813
2000,MG,11,53830
2000,MG,15,53856
2000,MG,13,41157
2000,MG,15,53872
2000,MG,9,53899
2000,MG,15,53910
2000,MG,13,53937
2000,MG,9,53953
2000,MG,15,53970
2000,MG,11,53996
2000,MG,9,40860
2000,MG,19,54011
2000,MG,21,54038
2000,MG,9,54054
2000,MG,15,54070
2000,MG,9,42447
2000,MG,9,42463
2000,MG,11,54097
2000,MG,9,40886
2000,MG,9,40908
2000,MG,9,54119
2000,MG,9,42480
2000,MG,15,54135
2000,MG,9,42501
2000,MG,13,54151
2000,MG,11,54178
2000,MG,13,54194
2000,MG,9,42528
2000,MG,9,42544
2000,MG,9,54232
2000,MG,9,42560
2000,MG,15,54259
2000,MG,15,54275
2000,MG,9,54291
2000,MG,11,54330
2000,MG,9,54356
2000,MG,13,54372
2000,MG,9,54399
2000,MG,15,54410
2000,MG,9,54437
2000,MG,9,54216
2000,GO,9,93360
2000,GO,9,92010
2000,GO,11,96458
2000,GO,9,96911
2000,GO,9,96938
2000,GO,9,92037
2000,GO,17,93343
2000,GO,9,92053
2000,GO,9,92096
2000,GO,9,92940
2000,GO,9,92118
2000,GO,9,92150
2000,GO,9,93386
2000,GO,9,96610
2000,GO,9,92177
2000,GO,21,92215
2000,GO,9,92231
2000,GO,11,92258
2000,GO,21,92274
2000,GO,9,93009
2000,GO,9,92290
2000,GO,9,92312
2000,GO,9,92339
2000,GO,9,92355
2000,GO,9,96695
2000,GO,9,96717
2000,GO,9,92495
2000,GO,9,92517
2000,GO,9,92550
2000,GO,9,92614
2000,GO,9,92630
2000,GO,11,92657
2000,GO,9,92673
2000,GO,11,92690
2000,GO,9,92029
2000,GO,9,93408
2000,GO,9,92711
2000,GO,9,92754
2000,GO,9,92770
2000,GO,9,93106
2000,GO,9,93262
2000,GO,9,92797
2000,GO,9,92819
2000,GO,9,92835
2000,GO,9,96733
2000,GO,9,92851
2000,GO,9,92878
2000,GO,15,92894
2000,GO,9,93122
2000,GO,9,92916
2000,GO,9,96873
2000,GO,9,92932
2000,GO,9,92959
2000,GO,9,93580
2000,GO,11,92975
2000,GO,11,92061
2000,GO,9,92991
2000,GO,9,92967
2000,GO,15,93017
2000,GO,9,93033
2000,GO,9,93050
2000,GO,11,93076
2000,GO,9,92100
2000,GO,9,92924
2000,GO,9,93025
2000,GO,9,92886
2000,GO,9,92126
2000,GO,9,93157
2000,GO,9,93173
2000,GO,9,93190
2000,GO,11,93254
2000,GO,9,93270
2000,GO,11,93297
2000,GO,9,93319
2000,GO,9,93335
2000,GO,9,93351
2000,GO,9,93378
2000,GO,9,93394
2000,GO,9,93432
2000,GO,9,93092
2000,GO,9,96750
2000,GO,9,92207
2000,GO,11,93491
2000,GO,9,93513
2000,GO,9,92223
2000,GO,9,93530
2000,GO,9,93572
2000,GO,9,93599
2000,GO,17,93610
2000,GO,9,93637
2000,GO,9,93564
2000,GO,9,93670
2000,GO,9,93696
2000,GO,13,93718
2000,GO,33,93734
2000,GO,9,93750
2000,GO,11,93777
2000,GO,13,93793
2000,GO,9,92266
2000,GO,9,93815
2000,GO,9,93149
2000,GO,9,93831
2000,GO,9,92860
2000,GO,9,93874
2000,GO,11,93890
2000,GO,9,93912
2000,GO,11,93939
2000,GO,9,93165
2000,GO,9,96814
2000,GO,13,93955
2000,GO,11,93971
2000,GO,9,93548
2000,GO,11,93998
2000,GO,9,94013
2000,GO,11,94030
2000,GO,9,92282
2000,GO,9,94072
2000,GO,9,94110
2000,GO,9,94137
2000,GO,9,94153
2000,GO,11,94196
2000,GO,9,94218
2000,GO,9,94234
2000,GO,17,94250
2000,GO,9,94277
2000,GO,9,94293
2000,GO,11,94315
2000,GO,15,94331
2000,GO,9,94358
2000,GO,9,92983
2000,GO,9,94374
2000,GO,11,94390
2000,GO,9,93602
2000,GO,9,94439
2000,GO,17,94455
2000,GO,9,94471
2000,GO,9,94498
2000,GO,11,94510
2000,GO,9,94536
2000,GO,9,92320
2000,GO,9,94579
2000,GO,9,92347
2000,GO,13,96474
2000,GO,13,94595
2000,GO,9,94650
2000,GO,9,94676
2000,GO,9,94714
2000,GO,9,92363
2000,GO,9,93181
2000,GO,13,94730
2000,GO,9,92169
2000,GO,9,94757
2000,GO,11,94773
2000,GO,9,96512
2000,GO,9,94790
2000,GO,9,94854
2000,GO,11,94870
2000,GO,13,94897
2000,GO,9,94919
2000,GO,9,94935
2000,GO,9,96539
2000,GO,9,96555
2000,GO,9,93084
2000,GO,9,94951
2000,GO,9,94978
2000,GO,9,95010
2000,GO,13,93327
2000,GO,9,92444
2000,GO,11,95036
2000,GO,9,95052
2000,GO,9,95079
2000,GO,11,95095
2000,GO,9,92460
2000,GO,11,95117
2000,GO,9,95133
2000,GO,9,95150
2000,GO,9,95176
2000,GO,9,94552
2000,GO,9,95230
2000,GO,9,93068
2000,GO,9,95311
2000,GO,9,95354
2000,GO,11,95397
2000,GO,9,95419
2000,GO,11,95435
2000,GO,13,95451
2000,GO,15,95958
2000,GO,11,95494
2000,GO,13,95559
2000,GO,9,93424
2000,GO,9,95575
2000,GO,11,95613
2000,GO,9,93041
2000,GO,13,95630
2000,GO,9,95656
2000,GO,9,95672
2000,GO,9,92827
2000,GO,19,95710
2000,GO,11,95737
2000,GO,9,95753
2000,GO,9,95770
2000,GO,9,95796
2000,GO,9,92568
2000,GO,13,95818
2000,GO,9,96890
2000,GO,9,95834
2000,GO,9,93440
2000,GO,9,95850
2000,GO,9,95877
2000,GO,11,95893
2000,GO,9,93203
2000,GO,9,92908
2000,GO,13,96776
2000,GO,9,95915
2000,GO,9,95931
2000,GO,9,95974
2000,GO,9,92622
2000,GO,13,95990
2000,GO,9,92649
2000,GO,9,96016
2000,GO,9,92665
2000,GO,9,93483
2000,GO,11,96059
2000,GO,15,92703
2000,GO,9,96075
2000,GO,9,96091
2000,GO,9,92720
2000,GO,9,96113
2000,GO,9,96172
2000,GO,9,92762
2000,GO,9,93220
2000,GO,9,96237
2000,GO,15,96253
2000,GO,9,92789
2000,GO,9,96318
2000,GO,9,92800
2000,GO,9,93246
2000,GO,13,96334
2000,GO,9,96350
2000,GO,9,96377
2000,GO,13,93300
2000,GO,9,96393
2000,GO,9,96415
2000,GO,9,96571
2000,GO,9,93289
2000,GO,9,93505
2000,MS,9,90034
2000,MS,9,55018
2000,MS,11,90115
2000,MS,11,90131
2000,MS,9,90158
2000,MS,9,91693
2000,MS,9,90174
2000,MS,11,90190
2000,MS,13,90212
2000,MS,9,91715
2000,MS,9,90298
2000,MS,9,90379
2000,MS,9,90395
2000,MS,11,90417
2000,MS,9,98019
2000,MS,9,90433
2000,MS,9,90450
2000,MS,11,90557
2000,MS,11,90492
2000,MS,21,90514
2000,MS,9,90530
2000,MS,11,90573
2000,MS,9,91782
2000,MS,9,90611
2000,MS,9,98590
2000,MS,15,90638
2000,MS,11,98035
2000,MS,11,90654
2000,MS,9,91758
2000,MS,9,91804
2000,MS,9,98051
2000,MS,17,90735
2000,MS,9,91731
2000,MS,11,90751
2000,MS,9,90794
2000,MS,9,90816
2000,MS,9,90859
2000,MS,9,90875
2000,MS,11,90891
2000,MS,9,98078
2000,MS,11,90930
2000,MS,9,55034
2000,MS,9,90972
2000,MS,11,90999
2000,MS,9,91014
2000,MS,9,91820
2000,MS,9,91030
2000,MS,9,55026
2000,MS,11,91073
2000,MS,11,91111
2000,MS,11,91790
2000,MS,13,91138
2000,MS,9,91154
2000,MS,9,55000
2000,MS,13,91235
2000,MS,9,55042
2000,MS,13,91251
2000,MS,9,91847
2000,MS,9,91278
2000,MS,13,91316
2000,MS,9,91375
2000,MS,9,91413
2000,MS,11,91430
2000,MS,9,91456
2000,MS,11,91472
2000,MS,9,91499
2000,MS,9,91863
2000,MS,11,98094
2000,MS,9,98116
2000,MS,11,98132
2000,MS,11,91570
2000,MS,9,91880
2000,MS,9,98159
2000,MS,9,98175
2000,MS,9,91596
2000,MS,15,91650
2000,MS,9,91901
2000,PA,15,4014
2000,PA,9,4502
2000,PA,13,4030
2000,PA,11,4057
2000,PA,9,4260
2000,PA,13,4073
2000,PA,11,4090
2000,PA,19,4111
2000,PA,9,4138
2000,PA,17,4154
2000,PA,9,4723
2000,PA,11,4170
2000,PA,9,4340
2000,PA,9,4197
2000,PA,9,4219
2000,PA,11,4235
2000,PA,9,4588
2000,PA,13,4251
2000,PA,33,4278
2000,PA,9,4804
2000,PA,11,4294
2000,PA,9,4049
2000,PA,9,4316
2000,PA,15,4332
2000,PA,9,4227
2000,PA,9,5932
2000,PA,11,4448
2000,PA,13,4359
2000,PA,9,4375
2000,PA,9,4391
2000,PA,9,4766
2000,PA,15,4413
2000,PA,9,4707
2000,PA,13,4430
2000,PA,13,4456
2000,PA,15,4472
2000,PA,9,4499
2000,PA,9,4510
2000,PA,13,4537
2000,PA,9,5819
2000,PA,9,4529
2000,PA,11,5851
2000,PA,9,4553
2000,PA,9,4740
2000,PA,11,4570
2000,PA,11,5975
2000,PA,9,4120
2000,PA,9,4596
2000,PA,9,4561
2000,PA,11,5878
2000,PA,11,4006
2000,PA,9,4618
2000,PA,11,4634
2000,PA,13,4650
2000,PA,9,4677
2000,PA,9,4189
2000,PA,11,4693
2000,PA,15,4715
2000,PA,13,4731
2000,PA,9,4200
2000,PA,13,4758
2000,PA,11,4774
2000,PA,9,4790
2000,PA,9,4103
2000,PA,9,4812
2000,PA,17,4839
2000,PA,11,4855
2000,PA,11,4871
2000,PA,13,4642
2000,PA,11,5770
2000,PA,9,4898
2000,PA,9,4910
2000,PA,13,4936
2000,PA,13,4952
2000,PA,11,4979
2000,PA,9,4480
2000,PA,9,4600
2000,PA,9,4995
2000,PA,9,4383
2000,PA,11,4421
2000,PA,13,5010
2000,PA,9,5037
2000,PA,13,5053
2000,PA,9,5070
2000,PA,11,5959
2000,PA,11,5916
2000,PA,9,4162
2000,PA,13,5096
2000,PA,13,5835
2000,PA,9,4308
2000,PA,9,5118
2000,PA,9,4782
2000,PA,9,4626
2000,PA,9,5134
2000,PA,11,5150
2000,PA,9,5177
2000,PA,11,5193
2000,PA,9,5215
2000,PA,9,4685
2000,PA,13,5673
2000,PA,11,5690
2000,PA,13,5738
2000,PA,11,5894
2000,PA,9,5231
2000,PA,9,5258
2000,PA,9,4243
2000,PA,9,5274
2000,PA,13,5290
2000,PA,9,4146
2000,PA,9,5991
2000,PA,11,5312
2000,PA,11,5339
2000,PA,17,5355
2000,PA,9,5371
2000,PA,9,5398
2000,PA,11,5410
2000,PA,9,4464
2000,PA,11,5436
2000,PA,11,5452
2000,PA,9,5479
2000,PA,11,5797
2000,PA,9,4820
2000,PA,9,4065
2000,PA,9,5495
2000,PA,11,5517
2000,PA,9,5533
2000,PA,9,4847
2000,PA,11,5550
2000,PA,11,5576
2000,PA,9,4022
2000,PA,9,4545
2000,PA,9,4367
2000,PA,13,5592
2000,PA,9,4669
2000,PA,9,4286
2000,PA,11,4081
2000,PA,13,5614
2000,PA,9,4324
2000,PA,13,5754
2000,PA,13,5630
2000,PA,9,4405
2000,PA,11,5657
2000,PA,13,5711
2000,PB,11,19011
2000,PB,11,19038
2000,PB,15,19054
2000,PB,13,19070
2000,PB,13,19097
2000,PB,9,19763
2000,PB,9,19925
2000,PB,13,19119
2000,PB,9,19585
2000,PB,11,19844
2000,PB,13,19151
2000,PB,11,19178
2000,PB,13,19194
2000,PB,15,19216
2000,PB,9,19909
2000,PB,11,19232
2000,PB,15,19259
2000,PB,9,19321
2000,PB,9,19291
2000,PB,15,19313
2000,PB,9,19305
2000,PB,11,19330
2000,PB,11,19780
2000,PB,11,19356
2000,PB,17,19372
2000,PB,13,19399
2000,PB,11,19410
2000,PB,9,19500
2000,PB,11,19437
2000,PB,9,19941
2000,PB,9,19453
2000,PB,11,19470
2000,PB,11,19496
2000,PB,13,19518
2000,PB,9,19550
2000,PB,13,19577
2000,PB,11,19593
2000,PB,13,19615
2000,PB,9,19631
2000,PB,15,19658
2000,PB,11,19674
2000,PB,9,19690
2000,PB,13,19712
2000,PB,11,19364
2000,PB,13,19739
2000,PB,17,19755
2000,PB,9,19380
2000,PB,9,19771
2000,PB,9,19798
2000,PB,21,19810
2000,PB,11,22292
2000,PB,9,19062
2000,PB,9,19240
2000,PB,9,19836
2000,PB,9,19607
2000,PB,9,19852
2000,PB,15,19879
2000,PB,9,19801
2000,PB,15,19895
2000,PB,11,19917
2000,PB,13,19933
2000,PB,9,19950
2000,PB,13,19976
2000,PB,9,19704
2000,PB,13,19992
2000,PB,11,20010
2000,PB,15,20036
2000,PB,11,19089
2000,PB,11,20052
2000,PB,11,19100
2000,PB,9,20079
2000,PB,9,19275
2000,PB,9,20095
2000,PB,11,20133
2000,PB,11,20150
