CodMun,REGIAO,COD UF,UF,NOME MUNIC,POP EST,CLASSE POP
3512605,3 - Sudeste,35,São Paulo,Coronel Macedo,4681,1 - Até 5000
3512704,3 - Sudeste,35,São Paulo,Corumbataí,4055,1 - Até 5000
3512803,3 - Sudeste,35,São Paulo,Cosmópolis,72252,5 - 50001 até 100000
3512902,3 - Sudeste,35,São Paulo,Cosmorama,7307,2 - 5001 até 10000
3513009,3 - Sudeste,35,São Paulo,Cotia,249210,6 - 100001 até 500000
3513108,3 - Sudeste,35,São Paulo,Cravinhos,35292,4 - 20001 até 50000
3513207,3 - Sudeste,35,São Paulo,Cristais Paulista,8631,2 - 5001 até 10000
3513306,3 - Sudeste,35,São Paulo,Cruzália,2073,1 - Até 5000
3513405,3 - Sudeste,35,São Paulo,Cruzeiro,82238,5 - 50001 até 100000
3513504,3 - Sudeste,35,São Paulo,Cubatão,130705,6 - 100001 até 500000
3513603,3 - Sudeste,35,São Paulo,Cunha,21547,4 - 20001 até 50000
3513702,3 - Sudeste,35,São Paulo,Descalvado,33718,4 - 20001 até 50000
3513801,3 - Sudeste,35,São Paulo,Diadema,423884,6 - 100001 até 500000
3513850,3 - Sudeste,35,São Paulo,Dirce Reis,1793,1 - Até 5000
3513900,3 - Sudeste,35,São Paulo,Divinolândia,11146,3 - 10001 até 20000
3514007,3 - Sudeste,35,São Paulo,Dobrada,8929,2 - 5001 até 10000
3514106,3 - Sudeste,35,São Paulo,Dois Córregos,27315,4 - 20001 até 50000
3514205,3 - Sudeste,35,São Paulo,Dolcinópolis,2115,1 - Até 5000
3514304,3 - Sudeste,35,São Paulo,Dourado,8873,2 - 5001 até 10000
3514403,3 - Sudeste,35,São Paulo,Dracena,46793,4 - 20001 até 50000
3514502,3 - Sudeste,35,São Paulo,Duartina,12445,3 - 10001 até 20000
3514601,3 - Sudeste,35,São Paulo,Dumont,9868,2 - 5001 até 10000
3514700,3 - Sudeste,35,São Paulo,Echaporã,6102,2 - 5001 até 10000
3514809,3 - Sudeste,35,São Paulo,Eldorado,15494,3 - 10001 até 20000
3514908,3 - Sudeste,35,São Paulo,Elias Fausto,17772,3 - 10001 até 20000
3514924,3 - Sudeste,35,São Paulo,Elisiário,3651,1 - Até 5000
3514957,3 - Sudeste,35,São Paulo,Embaúba,2452,1 - Até 5000
3515004,3 - Sudeste,35,São Paulo,Embu das Artes,273726,6 - 100001 até 500000
3515103,3 - Sudeste,35,São Paulo,Embu-Guaçu,69385,5 - 50001 até 100000
3515129,3 - Sudeste,35,São Paulo,Emilianópolis,3214,1 - Até 5000
3515152,3 - Sudeste,35,São Paulo,Engenheiro Coelho,20773,4 - 20001 até 50000
3515186,3 - Sudeste,35,São Paulo,Espírito Santo do Pinhal,44330,4 - 20001 até 50000
3515194,3 - Sudeste,35,São Paulo,Espírito Santo do Turvo,4829,1 - Até 5000
3515202,3 - Sudeste,35,São Paulo,Estrela d'Oeste,8419,2 - 5001 até 10000
3515301,3 - Sudeste,35,São Paulo,Estrela do Norte,2766,1 - Até 5000
3515350,3 - Sudeste,35,São Paulo,Euclides da Cunha Paulista,9371,2 - 5001 até 10000
3515400,3 - Sudeste,35,São Paulo,Fartura,16036,3 - 10001 até 20000
3515509,3 - Sudeste,35,São Paulo,Fernandópolis,69116,5 - 50001 até 100000
3515608,3 - Sudeste,35,São Paulo,Fernando Prestes,5783,2 - 5001 até 10000
3515657,3 - Sudeste,35,São Paulo,Fernão,1716,1 - Até 5000
3515707,3 - Sudeste,35,São Paulo,Ferraz de Vasconcelos,194276,6 - 100001 até 500000
3515806,3 - Sudeste,35,São Paulo,Flora Rica,1464,1 - Até 5000
3515905,3 - Sudeste,35,São Paulo,Floreal,2917,1 - Até 5000
3516002,3 - Sudeste,35,São Paulo,Flórida Paulista,14640,3 - 10001 até 20000
3516101,3 - Sudeste,35,São Paulo,Florínia,2676,1 - Até 5000
3516200,3 - Sudeste,35,São Paulo,Franca,353187,6 - 100001 até 500000
3516309,3 - Sudeste,35,São Paulo,Francisco Morato,175844,6 - 100001 até 500000
3516408,3 - Sudeste,35,São Paulo,Franco da Rocha,154489,6 - 100001 até 500000
3516507,3 - Sudeste,35,São Paulo,Gabriel Monteiro,2776,1 - Até 5000
3516606,3 - Sudeste,35,São Paulo,Gália,6548,2 - 5001 até 10000
3516705,3 - Sudeste,35,São Paulo,Garça,44390,4 - 20001 até 50000
3516804,3 - Sudeste,35,São Paulo,Gastão Vidigal,4808,1 - Até 5000
3516853,3 - Sudeste,35,São Paulo,Gavião Peixoto,4789,1 - Até 5000
3516903,3 - Sudeste,35,São Paulo,General Salgado,10869,3 - 10001 até 20000
3517000,3 - Sudeste,35,São Paulo,Getulina,11409,3 - 10001 até 20000
3517109,3 - Sudeste,35,São Paulo,Glicério,4815,1 - Até 5000
3517208,3 - Sudeste,35,São Paulo,Guaiçara,12168,3 - 10001 até 20000
3517307,3 - Sudeste,35,São Paulo,Guaimbê,5765,2 - 5001 até 10000
3517406,3 - Sudeste,35,São Paulo,Guaíra,40790,4 - 20001 até 50000
3517505,3 - Sudeste,35,São Paulo,Guapiaçu,21454,4 - 20001 até 50000
3517604,3 - Sudeste,35,São Paulo,Guapiara,17157,3 - 10001 até 20000
3517703,3 - Sudeste,35,São Paulo,Guará,21220,4 - 20001 até 50000
3517802,3 - Sudeste,35,São Paulo,Guaraçaí,8323,2 - 5001 até 10000
3517901,3 - Sudeste,35,São Paulo,Guaraci,11188,3 - 10001 até 20000
3518008,3 - Sudeste,35,São Paulo,Guarani d'Oeste,2000,1 - Até 5000
3518107,3 - Sudeste,35,São Paulo,Guarantã,6664,2 - 5001 até 10000
3518206,3 - Sudeste,35,São Paulo,Guararapes,32939,4 - 20001 até 50000
3518305,3 - Sudeste,35,São Paulo,Guararema,29798,4 - 20001 até 50000
3518404,3 - Sudeste,35,São Paulo,Guaratinguetá,121798,6 - 100001 até 500000
3518503,3 - Sudeste,35,São Paulo,Guareí,18520,3 - 10001 até 20000
3518602,3 - Sudeste,35,São Paulo,Guariba,40105,4 - 20001 até 50000
3518701,3 - Sudeste,35,São Paulo,Guarujá,320459,6 - 100001 até 500000
3518800,3 - Sudeste,35,São Paulo,Guarulhos,1379182,7 - Maior que 500000
3518859,3 - Sudeste,35,São Paulo,Guatapará,7656,2 - 5001 até 10000
3518909,3 - Sudeste,35,São Paulo,Guzolândia,5267,2 - 5001 até 10000
3519006,3 - Sudeste,35,São Paulo,Herculândia,9526,2 - 5001 até 10000
3519055,3 - Sudeste,35,São Paulo,Holambra,14930,3 - 10001 até 20000
3519071,3 - Sudeste,35,São Paulo,Hortolândia,230851,6 - 100001 até 500000
3519105,3 - Sudeste,35,São Paulo,Iacanga,11710,3 - 10001 até 20000
3519204,3 - Sudeste,35,São Paulo,Iacri,6321,2 - 5001 até 10000
3519253,3 - Sudeste,35,São Paulo,Iaras,9240,2 - 5001 até 10000
3519303,3 - Sudeste,35,São Paulo,Ibaté,35104,4 - 20001 até 50000
3519402,3 - Sudeste,35,São Paulo,Ibirá,12393,3 - 10001 até 20000
3519501,3 - Sudeste,35,São Paulo,Ibirarema,7753,2 - 5001 até 10000
3519600,3 - Sudeste,35,São Paulo,Ibitinga,60033,5 - 50001 até 100000
3519709,3 - Sudeste,35,São Paulo,Ibiúna,78878,5 - 50001 até 100000
3519808,3 - Sudeste,35,São Paulo,Icém,8243,2 - 5001 até 10000
3519907,3 - Sudeste,35,São Paulo,Iepê,8159,2 - 5001 até 10000
3520004,3 - Sudeste,35,São Paulo,Igaraçu do Tietê,24674,4 - 20001 até 50000
3520103,3 - Sudeste,35,São Paulo,Igarapava,30432,4 - 20001 até 50000
3520202,3 - Sudeste,35,São Paulo,Igaratá,9534,2 - 5001 até 10000
3520301,3 - Sudeste,35,São Paulo,Iguape,30857,4 - 20001 até 50000
3520400,3 - Sudeste,35,São Paulo,Ilhabela,34970,4 - 20001 até 50000
3520426,3 - Sudeste,35,São Paulo,Ilha Comprida,11166,3 - 10001 até 20000
3520442,3 - Sudeste,35,São Paulo,Ilha Solteira,26686,4 - 20001 até 50000
3520509,3 - Sudeste,35,São Paulo,Indaiatuba,251627,6 - 100001 até 500000
3520608,3 - Sudeste,35,São Paulo,Indiana,4885,1 - Até 5000
3520707,3 - Sudeste,35,São Paulo,Indiaporã,3897,1 - Até 5000
3520806,3 - Sudeste,35,São Paulo,Inúbia Paulista,3991,1 - Até 5000
3520905,3 - Sudeste,35,São Paulo,Ipaussu,14971,3 - 10001 até 20000
3521002,3 - Sudeste,35,São Paulo,Iperó,37133,4 - 20001 até 50000
3521101,3 - Sudeste,35,São Paulo,Ipeúna,7546,2 - 5001 até 10000
3521150,3 - Sudeste,35,São Paulo,Ipiguá,5392,2 - 5001 até 10000
3521200,3 - Sudeste,35,São Paulo,Iporanga,4218,1 - Até 5000
3521309,3 - Sudeste,35,São Paulo,Ipuã,16409,3 - 10001 até 20000
3521408,3 - Sudeste,35,São Paulo,Iracemápolis,24235,4 - 20001 até 50000
3521507,3 - Sudeste,35,São Paulo,Irapuã,7993,2 - 5001 até 10000
3521606,3 - Sudeste,35,São Paulo,Irapuru,8294,2 - 5001 até 10000
3521705,3 - Sudeste,35,São Paulo,Itaberá,17556,3 - 10001 até 20000
3521804,3 - Sudeste,35,São Paulo,Itaí,27125,4 - 20001 até 50000
3521903,3 - Sudeste,35,São Paulo,Itajobi,15262,3 - 10001 até 20000
3522000,3 - Sudeste,35,São Paulo,Itaju,3835,1 - Até 5000
3522109,3 - Sudeste,35,São Paulo,Itanhaém,101816,6 - 100001 até 500000
3522158,3 - Sudeste,35,São Paulo,Itaóca,3328,1 - Até 5000
3522208,3 - Sudeste,35,São Paulo,Itapecerica da Serra,175693,6 - 100001 até 500000
3522307,3 - Sudeste,35,São Paulo,Itapetininga,163901,6 - 100001 até 500000
3522406,3 - Sudeste,35,São Paulo,Itapeva,94354,5 - 50001 até 100000
3522505,3 - Sudeste,35,São Paulo,Itapevi,237700,6 - 100001 até 500000
3522604,3 - Sudeste,35,São Paulo,Itapira,74773,5 - 50001 até 100000
3522653,3 - Sudeste,35,São Paulo,Itapirapuã Paulista,4241,1 - Até 5000
3522703,3 - Sudeste,35,São Paulo,Itápolis,43120,4 - 20001 até 50000
3522802,3 - Sudeste,35,São Paulo,Itaporanga,15149,3 - 10001 até 20000
3522901,3 - Sudeste,35,São Paulo,Itapuí,13992,3 - 10001 até 20000
3523008,3 - Sudeste,35,São Paulo,Itapura,4906,1 - Até 5000
3523107,3 - Sudeste,35,São Paulo,Itaquaquecetuba,370821,6 - 100001 até 500000
3523206,3 - Sudeste,35,São Paulo,Itararé,50503,5 - 50001 até 100000
3523305,3 - Sudeste,35,São Paulo,Itariri,17436,3 - 10001 até 20000
3523404,3 - Sudeste,35,São Paulo,Itatiba,120858,6 - 100001 até 500000
3523503,3 - Sudeste,35,São Paulo,Itatinga,20697,4 - 20001 até 50000
3523602,3 - Sudeste,35,São Paulo,Itirapina,18157,3 - 10001 até 20000
3523701,3 - Sudeste,35,São Paulo,Itirapuã,6499,2 - 5001 até 10000
3523800,3 - Sudeste,35,São Paulo,Itobi,7841,2 - 5001 até 10000
3523909,3 - Sudeste,35,São Paulo,Itu,173939,6 - 100001 até 500000
3524006,3 - Sudeste,35,São Paulo,Itupeva,61252,5 - 50001 até 100000
3524105,3 - Sudeste,35,São Paulo,Ituverava,41824,4 - 20001 até 50000
3524204,3 - Sudeste,35,São Paulo,Jaborandi,6929,2 - 5001 até 10000
3524303,3 - Sudeste,35,São Paulo,Jaboticabal,77263,5 - 50001 até 100000
3524402,3 - Sudeste,35,São Paulo,Jacareí,233662,6 - 100001 até 500000
3524501,3 - Sudeste,35,São Paulo,Jaci,7067,2 - 5001 até 10000
3524600,3 - Sudeste,35,São Paulo,Jacupiranga,17866,3 - 10001 até 20000
3524709,3 - Sudeste,35,São Paulo,Jaguariúna,57488,5 - 50001 até 100000
3524808,3 - Sudeste,35,São Paulo,Jales,49107,4 - 20001 até 50000
3524907,3 - Sudeste,35,São Paulo,Jambeiro,6602,2 - 5001 até 10000
3525003,3 - Sudeste,35,São Paulo,Jandira,124937,6 - 100001 até 500000
3525102,3 - Sudeste,35,São Paulo,Jardinópolis,44380,4 - 20001 até 50000
3525201,3 - Sudeste,35,São Paulo,Jarinu,30044,4 - 20001 até 50000
3525300,3 - Sudeste,35,São Paulo,Jaú,150252,6 - 100001 até 500000
3525409,3 - Sudeste,35,São Paulo,Jeriquara,3159,1 - Até 5000
3525508,3 - Sudeste,35,São Paulo,Joanópolis,13220,3 - 10001 até 20000
3525607,3 - Sudeste,35,São Paulo,João Ramalho,4523,1 - Até 5000
3525706,3 - Sudeste,35,São Paulo,José Bonifácio,37015,4 - 20001 até 50000
3525805,3 - Sudeste,35,São Paulo,Júlio Mesquita,4776,1 - Até 5000
3525854,3 - Sudeste,35,São Paulo,Jumirim,3367,1 - Até 5000
3525904,3 - Sudeste,35,São Paulo,Jundiaí,418962,6 - 100001 até 500000
3526001,3 - Sudeste,35,São Paulo,Junqueirópolis,20679,4 - 20001 até 50000
3526100,3 - Sudeste,35,São Paulo,Juquiá,18812,3 - 10001 até 20000
3526209,3 - Sudeste,35,São Paulo,Juquitiba,31444,4 - 20001 até 50000
3526308,3 - Sudeste,35,São Paulo,Lagoinha,4896,1 - Até 5000
3526407,3 - Sudeste,35,São Paulo,Laranjal Paulista,28516,4 - 20001 até 50000
3526506,3 - Sudeste,35,São Paulo,Lavínia,11980,3 - 10001 até 20000
3526605,3 - Sudeste,35,São Paulo,Lavrinhas,7260,2 - 5001 até 10000
3526704,3 - Sudeste,35,São Paulo,Leme,103391,6 - 100001 até 500000
3526803,3 - Sudeste,35,São Paulo,Lençóis Paulista,68432,5 - 50001 até 100000
3526902,3 - Sudeste,35,São Paulo,Limeira,306114,6 - 100001 até 500000
3527009,3 - Sudeste,35,São Paulo,Lindóia,7980,2 - 5001 até 10000
3527108,3 - Sudeste,35,São Paulo,Lins,78013,5 - 50001 até 100000
3527207,3 - Sudeste,35,São Paulo,Lorena,88706,5 - 50001 até 100000
3527256,3 - Sudeste,35,São Paulo,Lourdes,2289,1 - Até 5000
3527306,3 - Sudeste,35,São Paulo,Louveira,48885,4 - 20001 até 50000
3527405,3 - Sudeste,35,São Paulo,Lucélia,21747,4 - 20001 até 50000
3527504,3 - Sudeste,35,São Paulo,Lucianópolis,2394,1 - Até 5000
3527603,3 - Sudeste,35,São Paulo,Luís Antônio,14947,3 - 10001 até 20000
3527702,3 - Sudeste,35,São Paulo,Luiziânia,5790,2 - 5001 até 10000
3527801,3 - Sudeste,35,São Paulo,Lupércio,4584,1 - Até 5000
3527900,3 - Sudeste,35,São Paulo,Lutécia,2649,1 - Até 5000
3528007,3 - Sudeste,35,São Paulo,Macatuba,17163,3 - 10001 até 20000
3528106,3 - Sudeste,35,São Paulo,Macaubal,8120,2 - 5001 até 10000
3528205,3 - Sudeste,35,São Paulo,Macedônia,3698,1 - Até 5000
3528304,3 - Sudeste,35,São Paulo,Magda,3119,1 - Até 5000
3528403,3 - Sudeste,35,São Paulo,Mairinque,47150,4 - 20001 até 50000
3528502,3 - Sudeste,35,São Paulo,Mairiporã,100179,6 - 100001 até 500000
3528601,3 - Sudeste,35,São Paulo,Manduri,9846,2 - 5001 até 10000
3528700,3 - Sudeste,35,São Paulo,Marabá Paulista,5853,2 - 5001 até 10000
3528809,3 - Sudeste,35,São Paulo,Maracaí,14002,3 - 10001 até 20000
3528858,3 - Sudeste,35,São Paulo,Marapoama,3031,1 - Até 5000
3528908,3 - Sudeste,35,São Paulo,Mariápolis,4084,1 - Até 5000
3529005,3 - Sudeste,35,São Paulo,Marília,238882,6 - 100001 até 500000
3529104,3 - Sudeste,35,São Paulo,Marinópolis,2112,1 - Até 5000
3529203,3 - Sudeste,35,São Paulo,Martinópolis,26461,4 - 20001 até 50000
3529302,3 - Sudeste,35,São Paulo,Matão,83170,5 - 50001 até 100000
3529401,3 - Sudeste,35,São Paulo,Mauá,472912,6 - 100001 até 500000
3529500,3 - Sudeste,35,São Paulo,Mendonça,5490,2 - 5001 até 10000
3529609,3 - Sudeste,35,São Paulo,Meridiano,3836,1 - Até 5000
3529658,3 - Sudeste,35,São Paulo,Mesópolis,1908,1 - Até 5000
3529708,3 - Sudeste,35,São Paulo,Miguelópolis,22226,4 - 20001 até 50000
3529807,3 - Sudeste,35,São Paulo,Mineiros do Tietê,12908,3 - 10001 até 20000
3529906,3 - Sudeste,35,São Paulo,Miracatu,19779,3 - 10001 até 20000
3530003,3 - Sudeste,35,São Paulo,Mira Estrela,3086,1 - Até 5000
3530102,3 - Sudeste,35,São Paulo,Mirandópolis,29564,4 - 20001 até 50000
3530201,3 - Sudeste,35,São Paulo,Mirante do Paranapanema,18259,3 - 10001 até 20000
3530300,3 - Sudeste,35,São Paulo,Mirassol,59824,5 - 50001 até 100000
3530409,3 - Sudeste,35,São Paulo,Mirassolândia,4871,1 - Até 5000
3530508,3 - Sudeste,35,São Paulo,Mococa,68885,5 - 50001 até 100000
3530607,3 - Sudeste,35,São Paulo,Mogi das Cruzes,445842,6 - 100001 até 500000
3530706,3 - Sudeste,35,São Paulo,Mogi Guaçu,151888,6 - 100001 até 500000
3530805,3 - Sudeste,35,São Paulo,Mogi Mirim,93189,5 - 50001 até 100000
3530904,3 - Sudeste,35,São Paulo,Mombuca,3493,1 - Até 5000
3531001,3 - Sudeste,35,São Paulo,Monções,2259,1 - Até 5000
3531100,3 - Sudeste,35,São Paulo,Mongaguá,56702,5 - 50001 até 100000
3531209,3 - Sudeste,35,São Paulo,Monte Alegre do Sul,8038,2 - 5001 até 10000
3531308,3 - Sudeste,35,São Paulo,Monte Alto,50498,5 - 50001 até 100000
3531407,3 - Sudeste,35,São Paulo,Monte Aprazível,25087,4 - 20001 até 50000
3531506,3 - Sudeste,35,São Paulo,Monte Azul Paulista,19008,3 - 10001 até 20000
3531605,3 - Sudeste,35,São Paulo,Monte Castelo,4166,1 - Até 5000
3531704,3 - Sudeste,35,São Paulo,Monteiro Lobato,4653,1 - Até 5000
3531803,3 - Sudeste,35,São Paulo,Monte Mor,59772,5 - 50001 até 100000
3531902,3 - Sudeste,35,São Paulo,Morro Agudo,32968,4 - 20001 até 50000
3532009,3 - Sudeste,35,São Paulo,Morungaba,13622,3 - 10001 até 20000
3532058,3 - Sudeste,35,São Paulo,Motuca,4758,1 - Até 5000
3532108,3 - Sudeste,35,São Paulo,Murutinga do Sul,4486,1 - Até 5000
3532157,3 - Sudeste,35,São Paulo,Nantes,3141,1 - Até 5000
3532207,3 - Sudeste,35,São Paulo,Narandiba,4857,1 - Até 5000
3532306,3 - Sudeste,35,São Paulo,Natividade da Serra,6661,2 - 5001 até 10000
3532405,3 - Sudeste,35,São Paulo,Nazaré Paulista,18524,3 - 10001 até 20000
3532504,3 - Sudeste,35,São Paulo,Neves Paulista,8930,2 - 5001 até 10000
3532603,3 - Sudeste,35,São Paulo,Nhandeara,11478,3 - 10001 até 20000
3532702,3 - Sudeste,35,São Paulo,Nipoã,5213,2 - 5001 até 10000
3532801,3 - Sudeste,35,São Paulo,Nova Aliança,6973,2 - 5001 até 10000
3532827,3 - Sudeste,35,São Paulo,Nova Campina,9755,2 - 5001 até 10000
3532843,3 - Sudeste,35,São Paulo,Nova Canaã Paulista,1881,1 - Até 5000
3532868,3 - Sudeste,35,São Paulo,Nova Castilho,1267,1 - Até 5000
3532900,3 - Sudeste,35,São Paulo,Nova Europa,11186,3 - 10001 até 20000
3533007,3 - Sudeste,35,São Paulo,Nova Granada,21500,4 - 20001 até 50000
3533106,3 - Sudeste,35,São Paulo,Nova Guataporanga,2316,1 - Até 5000
3533205,3 - Sudeste,35,São Paulo,Nova Independência,3969,1 - Até 5000
3533254,3 - Sudeste,35,São Paulo,Novais,5830,2 - 5001 até 10000
3533304,3 - Sudeste,35,São Paulo,Nova Luzitânia,4101,1 - Até 5000
3533403,3 - Sudeste,35,São Paulo,Nova Odessa,60174,5 - 50001 até 100000
3533502,3 - Sudeste,35,São Paulo,Novo Horizonte,41052,4 - 20001 até 50000
3533601,3 - Sudeste,35,São Paulo,Nuporanga,7432,2 - 5001 até 10000
3533700,3 - Sudeste,35,São Paulo,Ocauçu,4289,1 - Até 5000
3533809,3 - Sudeste,35,São Paulo,Óleo,2496,1 - Até 5000
3533908,3 - Sudeste,35,São Paulo,Olímpia,54772,5 - 50001 até 100000
3534005,3 - Sudeste,35,São Paulo,Onda Verde,4381,1 - Até 5000
3534104,3 - Sudeste,35,São Paulo,Oriente,6515,2 - 5001 até 10000
3534203,3 - Sudeste,35,São Paulo,Orindiúva,7066,2 - 5001 até 10000
3534302,3 - Sudeste,35,São Paulo,Orlândia,44028,4 - 20001 até 50000
3534401,3 - Sudeste,35,São Paulo,Osasco,698418,7 - Maior que 500000
3534500,3 - Sudeste,35,São Paulo,Oscar Bressane,2603,1 - Até 5000
3534609,3 - Sudeste,35,São Paulo,Osvaldo Cruz,32879,4 - 20001 até 50000
3534708,3 - Sudeste,35,São Paulo,Ourinhos,113542,6 - 100001 até 500000
3534757,3 - Sudeste,35,São Paulo,Ouroeste,10361,3 - 10001 até 20000
3534807,3 - Sudeste,35,São Paulo,Ouro Verde,8562,2 - 5001 até 10000
3534906,3 - Sudeste,35,São Paulo,Pacaembu,14197,3 - 10001 até 20000
3535002,3 - Sudeste,35,São Paulo,Palestina,12957,3 - 10001 até 20000
3535101,3 - Sudeste,35,São Paulo,Palmares Paulista,13275,3 - 10001 até 20000
3535200,3 - Sudeste,35,São Paulo,Palmeira d'Oeste,9283,2 - 5001 até 10000
3535309,3 - Sudeste,35,São Paulo,Palmital,22221,4 - 20001 até 50000
3535408,3 - Sudeste,35,São Paulo,Panorama,15777,3 - 10001 até 20000
3535507,3 - Sudeste,35,São Paulo,Paraguaçu Paulista,45703,4 - 20001 até 50000
3535606,3 - Sudeste,35,São Paulo,Paraibuna,18222,3 - 10001 até 20000
3535705,3 - Sudeste,35,São Paulo,Paraíso,6454,2 - 5001 até 10000
3535804,3 - Sudeste,35,São Paulo,Paranapanema,20197,4 - 20001 até 50000
3535903,3 - Sudeste,35,São Paulo,Paranapuã,4078,1 - Até 5000
3536000,3 - Sudeste,35,São Paulo,Parapuã,10964,3 - 10001 até 20000
3536109,3 - Sudeste,35,São Paulo,Pardinho,6435,2 - 5001 até 10000
3536208,3 - Sudeste,35,São Paulo,Pariquera-Açu,19648,3 - 10001 até 20000
3536257,3 - Sudeste,35,São Paulo,Parisi,2161,1 - Até 5000
3536307,3 - Sudeste,35,São Paulo,Patrocínio Paulista,14670,3 - 10001 até 20000
3536406,3 - Sudeste,35,São Paulo,Paulicéia,7366,2 - 5001 até 10000
3536505,3 - Sudeste,35,São Paulo,Paulínia,109424,6 - 100001 até 500000
3536570,3 - Sudeste,35,São Paulo,Paulistânia,1833,1 - Até 5000
3536604,3 - Sudeste,35,São Paulo,Paulo de Faria,8945,2 - 5001 até 10000
3536703,3 - Sudeste,35,São Paulo,Pederneiras,46687,4 - 20001 até 50000
3536802,3 - Sudeste,35,São Paulo,Pedra Bela,6093,2 - 5001 até 10000
3536901,3 - Sudeste,35,São Paulo,Pedranópolis,2494,1 - Até 5000
3537008,3 - Sudeste,35,São Paulo,Pedregulho,16744,3 - 10001 até 20000
3537107,3 - Sudeste,35,São Paulo,Pedreira,47919,4 - 20001 até 50000
3537156,3 - Sudeste,35,São Paulo,Pedrinhas Paulista,3093,1 - Até 5000
3537206,3 - Sudeste,35,São Paulo,Pedro de Toledo,11331,3 - 10001 até 20000
3537305,3 - Sudeste,35,São Paulo,Penápolis,63407,5 - 50001 até 100000
3537404,3 - Sudeste,35,São Paulo,Pereira Barreto,25669,4 - 20001 até 50000
3537503,3 - Sudeste,35,São Paulo,Pereiras,8668,2 - 5001 até 10000
3537602,3 - Sudeste,35,São Paulo,Peruíbe,68284,5 - 50001 até 100000
3537701,3 - Sudeste,35,São Paulo,Piacatu,5980,2 - 5001 até 10000
3537800,3 - Sudeste,35,São Paulo,Piedade,55348,5 - 50001 até 100000
3537909,3 - Sudeste,35,São Paulo,Pilar do Sul,29185,4 - 20001 até 50000
3538006,3 - Sudeste,35,São Paulo,Pindamonhangaba,168328,6 - 100001 até 500000
3538105,3 - Sudeste,35,São Paulo,Pindorama,17049,3 - 10001 até 20000
3538204,3 - Sudeste,35,São Paulo,Pinhalzinho,15207,3 - 10001 até 20000
3538303,3 - Sudeste,35,São Paulo,Piquerobi,3692,1 - Até 5000
3538501,3 - Sudeste,35,São Paulo,Piquete,13657,3 - 10001 até 20000
3538600,3 - Sudeste,35,São Paulo,Piracaia,27303,4 - 20001 até 50000
3538709,3 - Sudeste,35,São Paulo,Piracicaba,404142,6 - 100001 até 500000
3538808,3 - Sudeste,35,São Paulo,Piraju,29806,4 - 20001 até 50000
3538907,3 - Sudeste,35,São Paulo,Pirajuí,25492,4 - 20001 até 50000
3539004,3 - Sudeste,35,São Paulo,Pirangi,11417,3 - 10001 até 20000
3539103,3 - Sudeste,35,São Paulo,Pirapora do Bom Jesus,18895,3 - 10001 até 20000
3539202,3 - Sudeste,35,São Paulo,Pirapozinho,27527,4 - 20001 até 50000
3539301,3 - Sudeste,35,São Paulo,Pirassununga,76409,5 - 50001 até 100000
3539400,3 - Sudeste,35,São Paulo,Piratininga,13636,3 - 10001 até 20000
3539509,3 - Sudeste,35,São Paulo,Pitangueiras,39719,4 - 20001 até 50000
3539608,3 - Sudeste,35,São Paulo,Planalto,5237,2 - 5001 até 10000
3539707,3 - Sudeste,35,São Paulo,Platina,3550,1 - Até 5000
3539806,3 - Sudeste,35,São Paulo,Poá,117452,6 - 100001 até 500000
3539905,3 - Sudeste,35,São Paulo,Poloni,6059,2 - 5001 até 10000
